State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Plan Type,Rating Area,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
LA,22087,Saint Bernard,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$803.03,"$1,500","$8,700"
LA,22087,Saint Bernard,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$484.47,"$6,700","$8,700"
LA,22087,Saint Bernard,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$761.92,"$3,100","$7,000"
LA,22087,Saint Bernard,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$565.90,"$6,100","$7,000"
LA,22089,Saint Charles,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$748.34,"$3,000","$8,700"
LA,22089,Saint Charles,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$803.03,"$1,500","$8,700"
LA,22089,Saint Charles,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$484.47,"$6,700","$8,700"
LA,22089,Saint Charles,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$761.92,"$3,100","$7,000"
LA,22089,Saint Charles,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$565.90,"$6,100","$7,000"
LA,22091,Saint Helena,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$763.97,"$3,000","$8,700"
LA,22091,Saint Helena,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$819.80,"$1,500","$8,700"
LA,22091,Saint Helena,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$494.59,"$6,700","$8,700"
LA,22091,Saint Helena,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$777.83,"$3,100","$7,000"
LA,22091,Saint Helena,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$577.72,"$6,100","$7,000"
LA,22093,Saint James,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$748.34,"$3,000","$8,700"
LA,22093,Saint James,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$803.03,"$1,500","$8,700"
LA,22093,Saint James,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$484.47,"$6,700","$8,700"
LA,22093,Saint James,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$761.92,"$3,100","$7,000"
LA,22093,Saint James,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$565.90,"$6,100","$7,000"
LA,22097,Saint Landry,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$717.76,"$3,000","$8,700"
LA,22097,Saint Landry,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$770.21,"$1,500","$8,700"
LA,22097,Saint Landry,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$464.67,"$6,700","$8,700"
LA,22097,Saint Landry,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$730.78,"$3,100","$7,000"
LA,22097,Saint Landry,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$542.77,"$6,100","$7,000"
LA,22099,Saint Martin,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$717.76,"$3,000","$8,700"
LA,22099,Saint Martin,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$770.21,"$1,500","$8,700"
LA,22099,Saint Martin,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$464.67,"$6,700","$8,700"
LA,22099,Saint Martin,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$730.78,"$3,100","$7,000"
LA,22099,Saint Martin,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$542.77,"$6,100","$7,000"
LA,22101,Saint Mary,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$717.76,"$3,000","$8,700"
LA,22101,Saint Mary,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$770.21,"$1,500","$8,700"
LA,22101,Saint Mary,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$464.67,"$6,700","$8,700"
LA,22101,Saint Mary,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$730.78,"$3,100","$7,000"
LA,22101,Saint Mary,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$542.77,"$6,100","$7,000"
LA,22103,Saint Tammany,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$748.34,"$3,000","$8,700"
LA,22103,Saint Tammany,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$803.03,"$1,500","$8,700"
LA,22103,Saint Tammany,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$484.47,"$6,700","$8,700"
LA,22103,Saint Tammany,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$761.92,"$3,100","$7,000"
LA,22103,Saint Tammany,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$565.90,"$6,100","$7,000"
LA,22095,St John The Baptist,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$748.34,"$3,000","$8,700"
LA,22095,St John The Baptist,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$803.03,"$1,500","$8,700"
LA,22095,St John The Baptist,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$484.47,"$6,700","$8,700"
LA,22095,St John The Baptist,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$761.92,"$3,100","$7,000"
LA,22095,St John The Baptist,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 1,$565.90,"$6,100","$7,000"
LA,22105,Tangipahoa,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$763.97,"$3,000","$8,700"
LA,22105,Tangipahoa,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$819.80,"$1,500","$8,700"
LA,22105,Tangipahoa,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$494.59,"$6,700","$8,700"
LA,22105,Tangipahoa,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$777.83,"$3,100","$7,000"
LA,22105,Tangipahoa,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$577.72,"$6,100","$7,000"
LA,22107,Tensas,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$740.86,"$3,000","$8,700"
LA,22107,Tensas,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$795.00,"$1,500","$8,700"
LA,22107,Tensas,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$479.63,"$6,700","$8,700"
LA,22107,Tensas,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$754.30,"$3,100","$7,000"
LA,22107,Tensas,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$560.25,"$6,100","$7,000"
LA,22109,Terrebonne,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 2,$702.80,"$3,000","$8,700"
LA,22109,Terrebonne,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 2,$754.16,"$1,500","$8,700"
LA,22109,Terrebonne,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 2,$454.99,"$6,700","$8,700"
LA,22109,Terrebonne,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 2,$715.55,"$3,100","$7,000"
LA,22109,Terrebonne,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 2,$531.46,"$6,100","$7,000"
LA,22111,Union,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$740.86,"$3,000","$8,700"
LA,22111,Union,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$795.00,"$1,500","$8,700"
LA,22111,Union,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$479.63,"$6,700","$8,700"
LA,22111,Union,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$754.30,"$3,100","$7,000"
LA,22111,Union,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$560.25,"$6,100","$7,000"
LA,22113,Vermilion,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$717.76,"$3,000","$8,700"
LA,22113,Vermilion,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$770.21,"$1,500","$8,700"
LA,22113,Vermilion,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$464.67,"$6,700","$8,700"
LA,22113,Vermilion,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$730.78,"$3,100","$7,000"
LA,22113,Vermilion,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 3,$542.77,"$6,100","$7,000"
LA,22115,Vernon,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$740.86,"$3,000","$8,700"
LA,22115,Vernon,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$795.00,"$1,500","$8,700"
LA,22115,Vernon,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$479.63,"$6,700","$8,700"
LA,22115,Vernon,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$754.30,"$3,100","$7,000"
LA,22115,Vernon,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$560.25,"$6,100","$7,000"
LA,22117,Washington,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$763.97,"$3,000","$8,700"
LA,22117,Washington,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$819.80,"$1,500","$8,700"
LA,22117,Washington,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$494.59,"$6,700","$8,700"
LA,22117,Washington,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$777.83,"$3,100","$7,000"
LA,22117,Washington,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$577.72,"$6,100","$7,000"
LA,22119,Webster,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 8,$755.82,"$3,000","$8,700"
LA,22119,Webster,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 8,$811.05,"$1,500","$8,700"
LA,22119,Webster,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 8,$489.31,"$6,700","$8,700"
LA,22119,Webster,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 8,$769.53,"$3,100","$7,000"
LA,22119,Webster,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 8,$571.55,"$6,100","$7,000"
LA,22121,West Baton Rouge,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$763.97,"$3,000","$8,700"
LA,22121,West Baton Rouge,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$819.80,"$1,500","$8,700"
LA,22121,West Baton Rouge,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$494.59,"$6,700","$8,700"
LA,22121,West Baton Rouge,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$777.83,"$3,100","$7,000"
LA,22121,West Baton Rouge,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$577.72,"$6,100","$7,000"
LA,22123,West Carroll,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$740.86,"$3,000","$8,700"
LA,22123,West Carroll,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$795.00,"$1,500","$8,700"
LA,22123,West Carroll,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$479.63,"$6,700","$8,700"
LA,22123,West Carroll,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$754.30,"$3,100","$7,000"
LA,22123,West Carroll,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 7,$560.25,"$6,100","$7,000"
LA,22125,West Feliciana,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$763.97,"$3,000","$8,700"
LA,22125,West Feliciana,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$819.80,"$1,500","$8,700"
LA,22125,West Feliciana,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$494.59,"$6,700","$8,700"
LA,22125,West Feliciana,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$777.83,"$3,100","$7,000"
LA,22125,West Feliciana,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 5,$577.72,"$6,100","$7,000"
LA,22127,Winn,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$740.86,"$3,000","$8,700"
LA,22127,Winn,Gold,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$795.00,"$1,500","$8,700"
LA,22127,Winn,Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$479.63,"$6,700","$8,700"
LA,22127,Winn,Silver,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$754.30,"$3,100","$7,000"
LA,22127,Winn,Expanded Bronze,Blue Cross and Blue Shield of Louisiana,PPO,Rating Area 6,$560.25,"$6,100","$7,000"
MI,26001,Alcona,Catastrophic,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$227.93,"$8,700","$8,700"
MI,26001,Alcona,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$311.44,"$7,000","$7,000"
MI,26001,Alcona,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$417.26,"$2,500","$8,700"
MI,26001,Alcona,Gold,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$527.51,$750,"$7,500"
MI,26001,Alcona,Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$286.69,"$8,700","$8,700"
MI,26001,Alcona,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$407.04,"$3,500","$7,000"
MI,26001,Alcona,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$322.71,"$8,000","$8,700"
MI,26001,Alcona,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$454.70,"$4,800","$8,700"
MI,26001,Alcona,Silver,Blue Care Network of Michigan,HMO,Rating Area 15,$384.86,"$3,200","$8,700"
MI,26001,Alcona,Gold,Blue Care Network of Michigan,HMO,Rating Area 15,$420.64,$850,"$8,700"
MI,26001,Alcona,Silver,Blue Care Network of Michigan,HMO,Rating Area 15,$356.43,"$4,000","$7,800"
MI,26001,Alcona,Catastrophic,Blue Care Network of Michigan,HMO,Rating Area 15,$205.15,"$8,700","$8,700"
MI,26001,Alcona,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 15,$261.04,"$7,000","$7,000"
MI,26001,Alcona,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 15,$249.02,"$8,700","$8,700"
MI,26001,Alcona,Silver,Blue Care Network of Michigan,HMO,Rating Area 15,$398.71,"$5,300","$8,700"
MI,26003,Alger,Catastrophic,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 16,$285.99,"$8,700","$8,700"
MI,26003,Alger,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 16,$390.78,"$7,000","$7,000"
MI,26003,Alger,Gold,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 16,$661.89,$750,"$7,500"
MI,26003,Alger,Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 16,$359.72,"$8,700","$8,700"
MI,26003,Alger,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 16,$510.73,"$3,500","$7,000"
MI,26003,Alger,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 16,$404.92,"$8,000","$8,700"
MI,26003,Alger,Gold,Blue Care Network of Michigan,HMO,Rating Area 16,$563.83,$850,"$8,700"
MI,26003,Alger,Silver,Blue Care Network of Michigan,HMO,Rating Area 16,$477.77,"$4,000","$7,800"
MI,26003,Alger,Catastrophic,Blue Care Network of Michigan,HMO,Rating Area 16,$274.99,"$8,700","$8,700"
MI,26003,Alger,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 16,$349.90,"$7,000","$7,000"
MI,26003,Alger,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 16,$333.79,"$8,700","$8,700"
MI,26005,Allegan,Catastrophic,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$244.13,"$8,700","$8,700"
MI,26005,Allegan,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$333.58,"$7,000","$7,000"
MI,26005,Allegan,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$446.91,"$2,500","$8,700"
MI,26005,Allegan,Gold,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$565.00,$750,"$7,500"
MI,26005,Allegan,Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$307.07,"$8,700","$8,700"
MI,26005,Allegan,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$435.97,"$3,500","$7,000"
MI,26005,Allegan,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$345.65,"$8,000","$8,700"
MI,26005,Allegan,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 11,$487.01,"$4,800","$8,700"
MI,26005,Allegan,Silver,Blue Care Network of Michigan,HMO,Rating Area 11,$441.39,"$3,200","$8,700"
MI,26005,Allegan,Gold,Blue Care Network of Michigan,HMO,Rating Area 11,$482.43,$850,"$8,700"
MI,26005,Allegan,Silver,Blue Care Network of Michigan,HMO,Rating Area 11,$408.79,"$4,000","$7,800"
MI,26005,Allegan,Catastrophic,Blue Care Network of Michigan,HMO,Rating Area 11,$235.28,"$8,700","$8,700"
MI,26005,Allegan,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 11,$299.38,"$7,000","$7,000"
MI,26005,Allegan,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 11,$285.60,"$8,700","$8,700"
MI,26005,Allegan,Silver,Blue Care Network of Michigan,HMO,Rating Area 11,$457.28,"$5,300","$8,700"
MI,26007,Alpena,Catastrophic,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$227.93,"$8,700","$8,700"
MI,26007,Alpena,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$311.44,"$7,000","$7,000"
MI,26007,Alpena,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$417.26,"$2,500","$8,700"
MI,26007,Alpena,Gold,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$527.51,$750,"$7,500"
MI,26007,Alpena,Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$286.69,"$8,700","$8,700"
MI,26007,Alpena,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$407.04,"$3,500","$7,000"
MI,26007,Alpena,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$322.71,"$8,000","$8,700"
MI,26007,Alpena,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 15,$454.70,"$4,800","$8,700"
MI,26007,Alpena,Silver,Blue Care Network of Michigan,HMO,Rating Area 15,$384.86,"$3,200","$8,700"
MI,26007,Alpena,Gold,Blue Care Network of Michigan,HMO,Rating Area 15,$420.64,$850,"$8,700"
MI,26007,Alpena,Silver,Blue Care Network of Michigan,HMO,Rating Area 15,$356.43,"$4,000","$7,800"
MI,26007,Alpena,Catastrophic,Blue Care Network of Michigan,HMO,Rating Area 15,$205.15,"$8,700","$8,700"
MI,26007,Alpena,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 15,$261.04,"$7,000","$7,000"
MI,26007,Alpena,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 15,$249.02,"$8,700","$8,700"
MI,26007,Alpena,Silver,Blue Care Network of Michigan,HMO,Rating Area 15,$398.71,"$5,300","$8,700"
MI,26009,Antrim,Catastrophic,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$240.52,"$8,700","$8,700"
MI,26009,Antrim,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$328.65,"$7,000","$7,000"
MI,26009,Antrim,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$440.30,"$2,500","$8,700"
MI,26009,Antrim,Gold,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$556.65,$750,"$7,500"
MI,26009,Antrim,Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$302.53,"$8,700","$8,700"
MI,26009,Antrim,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$429.53,"$3,500","$7,000"
MI,26009,Antrim,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$340.54,"$8,000","$8,700"
MI,26009,Antrim,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 14,$479.81,"$4,800","$8,700"
MI,26009,Antrim,Silver,Blue Care Network of Michigan,HMO,Rating Area 14,$373.13,"$3,200","$8,700"
MI,26009,Antrim,Gold,Blue Care Network of Michigan,HMO,Rating Area 14,$407.82,$850,"$8,700"
MI,26009,Antrim,Silver,Blue Care Network of Michigan,HMO,Rating Area 14,$345.57,"$4,000","$7,800"
MI,26009,Antrim,Catastrophic,Blue Care Network of Michigan,HMO,Rating Area 14,$198.90,"$8,700","$8,700"
MI,26009,Antrim,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 14,$253.09,"$7,000","$7,000"
MI,26009,Antrim,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 14,$241.43,"$8,700","$8,700"
MI,26009,Antrim,Silver,Blue Care Network of Michigan,HMO,Rating Area 14,$386.56,"$5,300","$8,700"
MI,26011,Arenac,Catastrophic,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$217.54,"$8,700","$8,700"
MI,26011,Arenac,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$297.25,"$7,000","$7,000"
MI,26011,Arenac,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$398.24,"$2,500","$8,700"
MI,26011,Arenac,Gold,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$503.47,$750,"$7,500"
MI,26011,Arenac,Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$273.63,"$8,700","$8,700"
MI,26011,Arenac,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$388.49,"$3,500","$7,000"
MI,26011,Arenac,Expanded Bronze,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$308.01,"$8,000","$8,700"
MI,26011,Arenac,Silver,Blue Cross Blue Shield of Michigan Mutual Insurance Company,PPO,Rating Area 8,$433.98,"$4,800","$8,700"
MI,26011,Arenac,Silver,Blue Care Network of Michigan,HMO,Rating Area 8,$390.76,"$3,200","$8,700"
MI,26011,Arenac,Gold,Blue Care Network of Michigan,HMO,Rating Area 8,$427.09,$850,"$8,700"
MI,26011,Arenac,Silver,Blue Care Network of Michigan,HMO,Rating Area 8,$361.89,"$4,000","$7,800"
MI,26011,Arenac,Catastrophic,Blue Care Network of Michigan,HMO,Rating Area 8,$208.29,"$8,700","$8,700"
MI,26011,Arenac,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 8,$265.04,"$7,000","$7,000"
MI,26011,Arenac,Expanded Bronze,Blue Care Network of Michigan,HMO,Rating Area 8,$252.84,"$8,700","$8,700"
